Year,Date,Experiment,Plot,Treatment,Species,Mass(g),Mass g/m^2)
2010,8/25/10,E244,142,Control,Mollugo verticillata,0.01,0.1
2010,8/25/10,E244,142,Control,Schizachyrium scoparium,30.13,301.3
2010,8/25/10,E244,143,SoilDrenchFungicide,Schizachyrium scoparium,10.05,100.5
2010,8/25/10,E244,143,SoilDrenchFungicide,Taraxicum officinalis,0.03,0.3
2010,8/25/10,E244,143,SoilDrenchFungicide,Cyperus filiculmis,0.05,0.5
2010,8/25/10,E244,143,SoilDrenchFungicide,Miscellaneous woody plants,0.01,0.1
2010,8/25/10,E244,143,SoilDrenchFungicide,Cyperus schweinitzii,0.06,0.6
2010,8/25/10,E244,144,Insecticide,Schizachyrium scoparium,2.84,28.4
2010,8/25/10,E244,145,AllPesticides,Mollugo verticillata,0.01,0.1
2010,8/25/10,E244,145,AllPesticides,Poa pratensis,0.14,1.4
2010,8/25/10,E244,145,AllPesticides,Lespedeza capitata,0.01,0.1
2010,8/25/10,E244,145,AllPesticides,Koeleria cristata,0.05,0.5
2010,8/25/10,E244,145,AllPesticides,Cyperus schweinitzii,0.35,3.5
2010,8/25/10,E244,145,AllPesticides,Bouteloua gracilis,0.12,1.2
2010,8/25/10,E244,145,AllPesticides,Schizachyrium scoparium,7.44,74.4
2010,8/26/10,E244,146,Insecticide,Cyperus filiculmis,0.29,2.9
2010,8/26/10,E244,146,Insecticide,Sporobolus cryptandrus,0.19,1.9
2010,8/26/10,E244,146,Insecticide,Andropogon gerardi,0.17,1.7
2010,8/26/10,E244,146,Insecticide,Bouteloua gracilis,0.05,0.5
2010,8/26/10,E244,146,Insecticide,Lupinus perennis,0.16,1.6
2010,8/26/10,E244,146,Insecticide,Schizachyrium scoparium,0.1,1
2010,8/26/10,E244,146,Insecticide,Sorghastrum nutans,4.06,40.6
2010,8/26/10,E244,146,Insecticide,Aristida basiramea,0.09,0.9
2010,8/25/10,E244,147,AllPesticides,Sporobolus cryptandrus,1.11,11.1
2010,8/25/10,E244,147,AllPesticides,Andropogon gerardi,1.66,16.6
2010,8/25/10,E244,147,AllPesticides,Agrostis scabra,0.29,2.9
2010,8/25/10,E244,147,AllPesticides,Cyperus filiculmis,0.12,1.2
2010,8/25/10,E244,147,AllPesticides,Erigeron canadensis,0.01,0.1
2010,8/25/10,E244,147,AllPesticides,Miscellaneous litter,0.22,2.2
2010,8/25/10,E244,147,AllPesticides,Sorghastrum nutans,11.63,116.3
2010,8/25/10,E244,147,AllPesticides,Aristida basiramea,0.21,2.1
2010,8/25/10,E244,148,Control,Taraxicum officinalis,0.01,0.1
2010,8/25/10,E244,148,Control,Sporobolus cryptandrus,0.61,6.1
2010,8/25/10,E244,148,Control,Sorghastrum nutans,14.58,145.8
2010,8/25/10,E244,148,Control,Aristida basiramea,0.19,1.9
2010,8/25/10,E244,149,FoliarFungicide,Aristida basiramea,0.46,4.6
2010,8/25/10,E244,149,FoliarFungicide,Sorghastrum nutans,6.43,64.3
2010,8/25/10,E244,149,FoliarFungicide,Sporobolus cryptandrus,0.01,0.1
2010,8/25/10,E244,149,FoliarFungicide,Poa pratensis,0.02,0.2
2010,8/25/10,E244,149,FoliarFungicide,Koeleria cristata,0.17,1.7
2010,8/25/10,E244,149,FoliarFungicide,Digitaria sp.,0.11,1.1
2010,8/25/10,E244,149,FoliarFungicide,Bouteloua gracilis,0.02,0.2
2010,8/25/10,E244,149,FoliarFungicide,Andropogon gerardi,1.47,14.7
2010,8/25/10,E244,149,FoliarFungicide,Physalis virginiana,0.01,0.1
2010,8/25/10,E244,149,FoliarFungicide,Cyperus filiculmis,0.11,1.1
2010,8/26/10,E244,150,SoilDrenchFungicide,Aristida basiramea,0.29,2.9
2010,8/26/10,E244,150,SoilDrenchFungicide,Bouteloua gracilis,0.27,2.7
2010,8/26/10,E244,150,SoilDrenchFungicide,Cyperus schweinitzii,0.03,0.3
2010,8/26/10,E244,150,SoilDrenchFungicide,Digitaria sp.,0.06,0.6
2010,8/26/10,E244,150,SoilDrenchFungicide,Sorghastrum nutans,16.33,163.3
2010,8/26/10,E244,150,SoilDrenchFungicide,Sporobolus cryptandrus,0.17,1.7
2010,8/26/10,E244,151,AllPesticides,Sorghastrum nutans,0.67,6.7
2010,8/26/10,E244,151,AllPesticides,Lespedeza capitata,21.8,218
2010,8/26/10,E244,151,AllPesticides,Poa pratensis,0.24,2.4
2010,8/26/10,E244,151,AllPesticides,Schizachyrium scoparium,15.76,157.6
2010,8/26/10,E244,151,AllPesticides,Bouteloua gracilis,0.07,0.7
2010,8/26/10,E244,152,FoliarFungicide,Taraxicum officinalis,0.06,0.6
2010,8/26/10,E244,152,FoliarFungicide,Cyperus filiculmis,0.21,2.1
2010,8/26/10,E244,152,FoliarFungicide,Lespedeza capitata,19.97,199.7
2010,8/26/10,E244,152,FoliarFungicide,Poa pratensis,1.26,12.6
2010,8/26/10,E244,152,FoliarFungicide,Schizachyrium scoparium,8.08,80.8
2010,8/26/10,E244,152,FoliarFungicide,Solidago nemoralis,0.36,3.6
2010,8/26/10,E244,152,FoliarFungicide,Sorghastrum nutans,1.61,16.1
2010,8/26/10,E244,152,FoliarFungicide,Sporobolus cryptandrus,0.03,0.3
2010,8/26/10,E244,153,SoilDrenchFungicide,Taraxicum officinalis,0.33,3.3
2010,8/26/10,E244,153,SoilDrenchFungicide,Solidago nemoralis,0.08,0.8
2010,8/26/10,E244,153,SoilDrenchFungicide,Poa pratensis,0.04,0.4
2010,8/26/10,E244,153,SoilDrenchFungicide,Lespedeza capitata,15.27,152.7
2010,8/26/10,E244,153,SoilDrenchFungicide,Koeleria cristata,0.03,0.3
2010,8/26/10,E244,153,SoilDrenchFungicide,Bouteloua gracilis,0.01,0.1
2010,8/26/10,E244,153,SoilDrenchFungicide,Andropogon gerardi,0.1,1
2010,8/26/10,E244,153,SoilDrenchFungicide,Schizachyrium scoparium,4.46,44.6
2010,8/26/10,E244,154,Control,Sorghastrum nutans,0.25,2.5
2010,8/26/10,E244,154,Control,Achillea millefolium(lanulosa),0.29,2.9
2010,8/26/10,E244,154,Control,Bouteloua gracilis,0.47,4.7
2010,8/26/10,E244,154,Control,Cyperus filiculmis,0.05,0.5
2010,8/26/10,E244,154,Control,Lespedeza capitata,10.43,104.3
2010,8/26/10,E244,154,Control,Schizachyrium scoparium,1.79,17.9
2010,8/26/10,E244,155,Insecticide,Poa pratensis,0.31,3.1
2010,8/26/10,E244,155,Insecticide,Taraxicum officinalis,0.04,0.4
2010,8/26/10,E244,155,Insecticide,Sporobolus cryptandrus,0.52,5.2
2010,8/26/10,E244,155,Insecticide,Schizachyrium scoparium,11.66,116.6
2010,8/26/10,E244,155,Insecticide,Bouteloua gracilis,0.09,0.9
2010,8/26/10,E244,155,Insecticide,Achillea millefolium(lanulosa),1.17,11.7
2010,8/26/10,E244,155,Insecticide,Aristida basiramea,0.01,0.1
2010,8/26/10,E244,155,Insecticide,Lespedeza capitata,14.02,140.2
2010,8/25/10,E244,156,AllPesticides,Lepidium densiflorum,0.02,0.2
2010,8/25/10,E244,156,AllPesticides,Taraxicum officinalis,0.02,0.2
2010,8/25/10,E244,156,AllPesticides,Sorghastrum nutans,0.12,1.2
2010,8/25/10,E244,156,AllPesticides,Polygonum tenue,0.26,2.6
2010,8/25/10,E244,156,AllPesticides,Monarda fistulosa,3.8,38
2010,8/25/10,E244,156,AllPesticides,Lespedeza capitata,0.01,0.1
2010,8/25/10,E244,156,AllPesticides,Euphorbia glyptosperma,0.01,0.1
2010,8/25/10,E244,156,AllPesticides,Cyperus sp.,0.09,0.9
2010,8/25/10,E244,156,AllPesticides,Cyperus schweinitzii,0.03,0.3
2010,8/25/10,E244,156,AllPesticides,Cyperus filiculmis,0.08,0.8
2010,8/25/10,E244,156,AllPesticides,Aristida basiramea,0.43,4.3
2010,8/25/10,E244,156,AllPesticides,Miscellaneous litter,0.85,8.5
2010,8/25/10,E244,157,FoliarFungicide,Aristida basiramea,0.2,2
2010,8/25/10,E244,157,FoliarFungicide,Poa pratensis,0.11,1.1
2010,8/25/10,E244,157,FoliarFungicide,Taraxicum officinalis,0.06,0.6
2010,8/25/10,E244,157,FoliarFungicide,Sporobolus cryptandrus,0.01,0.1
2010,8/25/10,E244,157,FoliarFungicide,Solidago rigida,16.98,169.8
2010,8/25/10,E244,157,FoliarFungicide,Miscellaneous litter,0.27,2.7
2010,8/25/10,E244,157,FoliarFungicide,Euphorbia glyptosperma,0.001,0.01
2010,8/25/10,E244,157,FoliarFungicide,Cyperus schweinitzii,0.25,2.5
2010,8/25/10,E244,157,FoliarFungicide,Monarda fistulosa,5.88,58.8
2010,8/25/10,E244,157,FoliarFungicide,Andropogon gerardi,0.03,0.3
2010,8/25/10,E244,158,Control,Aristida basiramea,2.19,21.9
2010,8/25/10,E244,158,Control,Cyperus schweinitzii,0.27,2.7
2010,8/25/10,E244,158,Control,Euphorbia glyptosperma,0.34,3.4
2010,8/25/10,E244,158,Control,Monarda fistulosa,12.39,123.9
2010,8/25/10,E244,158,Control,Poa pratensis,0.02,0.2
2010,8/25/10,E244,159,Insecticide,Agropyron repens,0.02,0.2
2010,8/25/10,E244,159,Insecticide,Solidago rigida,1.23,12.3
2010,8/25/10,E244,159,Insecticide,Poa pratensis,0.08,0.8
2010,8/25/10,E244,159,Insecticide,Monarda fistulosa,7.92,79.2
2010,8/25/10,E244,159,Insecticide,Euphorbia glyptosperma,0.1,1
2010,8/25/10,E244,159,Insecticide,Carex sp.,0.04,0.4
2010,8/25/10,E244,159,Insecticide,Aristida basiramea,0.3,3
2010,8/25/10,E244,159,Insecticide,Bouteloua gracilis,0.08,0.8
2010,8/25/10,E244,160,SoilDrenchFungicide,Euphorbia glyptosperma,0.09,0.9
2010,8/25/10,E244,160,SoilDrenchFungicide,Poa pratensis,0.6,6
2010,8/25/10,E244,160,SoilDrenchFungicide,Schizachyrium scoparium,0.06,0.6
2010,8/25/10,E244,160,SoilDrenchFungicide,Monarda fistulosa,6.97,69.7
2010,8/25/10,E244,160,SoilDrenchFungicide,Cyperus filiculmis,0.12,1.2
2010,8/25/10,E244,160,SoilDrenchFungicide,Bouteloua gracilis,0.21,2.1
2010,8/25/10,E244,160,SoilDrenchFungicide,Aristida basiramea,2.12,21.2
2010,8/25/10,E244,160,SoilDrenchFungicide,Asclepias tuberosa,0.22,2.2
2010,8/25/10,E244,160,SoilDrenchFungicide,Solidago rigida,4.92,49.2
2010,8/25/10,E244,160,SoilDrenchFungicide,Cyperus schweinitzii,0.19,1.9
2010,8/25/10,E244,161,AllPesticides,Schizachyrium scoparium,0.06,0.6
2010,8/25/10,E244,161,AllPesticides,Taraxicum officinalis,0.16,1.6
2010,8/25/10,E244,161,AllPesticides,Poa pratensis,0.04,0.4
2010,8/25/10,E244,161,AllPesticides,Petalostemum purpureum,19.4,194
2010,8/25/10,E244,161,AllPesticides,Mollugo verticillata,0.23,2.3
2010,8/25/10,E244,161,AllPesticides,Cyperus schweinitzii,0.29,2.9
2010,8/25/10,E244,161,AllPesticides,Bouteloua gracilis,0.08,0.8
2010,8/25/10,E244,161,AllPesticides,Aristida basiramea,0.1,1
2010,8/25/10,E244,161,AllPesticides,Agropyron repens,0.09,0.9
2010,8/25/10,E244,161,AllPesticides,Euphorbia glyptosperma,0.36,3.6
2010,8/25/10,E244,162,Insecticide,Euphorbia glyptosperma,1.19,11.9
2010,8/25/10,E244,162,Insecticide,Taraxicum officinalis,0.07,0.7
2010,8/25/10,E244,162,Insecticide,Poa pratensis,0.02,0.2
2010,8/25/10,E244,162,Insecticide,Petalostemum purpureum,11.03,110.3
2010,8/25/10,E244,162,Insecticide,Mollugo verticillata,0.17,1.7
2010,8/25/10,E244,162,Insecticide,Agropyron repens,0.28,2.8
2010,8/25/10,E244,162,Insecticide,Hedeoma hispida,0.02,0.2
2010,8/25/10,E244,162,Insecticide,Crepis tectorum,0.01,0.1
2010,8/25/10,E244,162,Insecticide,Bouteloua gracilis,0.4,4
2010,8/25/10,E244,162,Insecticide,Aristida basiramea,0.19,1.9
2010,8/25/10,E244,163,FoliarFungicide,Miscellaneous litter,0.22,2.2
2010,8/25/10,E244,163,FoliarFungicide,Poa pratensis,0.02,0.2
2010,8/25/10,E244,163,FoliarFungicide,Petalostemum purpureum,10.54,105.4
2010,8/25/10,E244,163,FoliarFungicide,Mollugo verticillata,0.64,6.4
2010,8/25/10,E244,163,FoliarFungicide,Aristida basiramea,0.47,4.7
2010,8/25/10,E244,163,FoliarFungicide,Euphorbia glyptosperma,0.32,3.2
2010,8/25/10,E244,163,FoliarFungicide,Agropyron repens,0.4,4
2010,8/25/10,E244,163,FoliarFungicide,Digitaria sp.,0.8,8
2010,8/25/10,E244,163,FoliarFungicide,Cyperus schweinitzii,1.03,10.3
2010,8/25/10,E244,163,FoliarFungicide,Hedeoma hispida,0.03,0.3
2010,8/25/10,E244,164,SoilDrenchFungicide,Bouteloua gracilis,0.06,0.6
2010,8/25/10,E244,164,SoilDrenchFungicide,Euphorbia glyptosperma,1.32,13.2
2010,8/25/10,E244,164,SoilDrenchFungicide,Poa pratensis,0.12,1.2
2010,8/25/10,E244,164,SoilDrenchFungicide,Cyperus schweinitzii,0.33,3.3
2010,8/25/10,E244,164,SoilDrenchFungicide,Agropyron repens,0.12,1.2
2010,8/25/10,E244,164,SoilDrenchFungicide,Mollugo verticillata,0.1,1
2010,8/25/10,E244,164,SoilDrenchFungicide,Petalostemum purpureum,5.35,53.5
2010,8/25/10,E244,165,Control,Lepidium densiflorum,0.01,0.1
2010,8/25/10,E244,165,Control,Bouteloua gracilis,0.06,0.6
2010,8/25/10,E244,165,Control,Taraxicum officinalis,0.13,1.3
2010,8/25/10,E244,165,Control,Petalostemum purpureum,16.1,161
2010,8/25/10,E244,165,Control,Mollugo verticillata,0.03,0.3
2010,8/25/10,E244,165,Control,Euphorbia glyptosperma,0.7,7
2010,8/25/10,E244,165,Control,Cyperus sp.,0.1,1
2010,8/25/10,E244,165,Control,Cyperus filiculmis,0.05,0.5
2010,8/25/10,E244,165,Control,Aristida basiramea,0.53,5.3
2010,8/25/10,E244,165,Control,Agropyron repens,0.4,4
2010,8/25/10,E244,165,Control,Cyperus schweinitzii,0.05,0.5
2010,8/26/10,E244,166,AllPesticides,Lespedeza capitata,2.35,23.5
2010,8/26/10,E244,166,AllPesticides,Solidago nemoralis,0.81,8.1
2010,8/26/10,E244,166,AllPesticides,Andropogon gerardi,5.67,56.7
2010,8/26/10,E244,166,AllPesticides,Bouteloua gracilis,4.13,41.3
2010,8/26/10,E244,166,AllPesticides,Cyperus filiculmis,0.27,2.7
2010,8/26/10,E244,166,AllPesticides,Koeleria cristata,0.03,0.3
2010,8/26/10,E244,166,AllPesticides,Oxybaphus hirsutus,0.6,6
2010,8/26/10,E244,166,AllPesticides,Panicum oligosanthes,0.01,0.1
2010,8/26/10,E244,166,AllPesticides,Schizachyrium scoparium,1.39,13.9
2010,8/26/10,E244,166,AllPesticides,Sorghastrum nutans,14.86,148.6
2010,8/26/10,E244,166,AllPesticides,Sporobolus cryptandrus,1.36,13.6
2010,8/26/10,E244,166,AllPesticides,Lupinus perennis,4.48,44.8
2010,8/26/10,E244,166,AllPesticides,Poa pratensis,0.26,2.6
2010,8/26/10,E244,167,Control,Coreopsis palmata,2.01,20.1
2010,8/26/10,E244,167,Control,Sporobolus cryptandrus,0.29,2.9
2010,8/26/10,E244,167,Control,Sorghastrum nutans,4.92,49.2
2010,8/26/10,E244,167,Control,Solidago nemoralis,5.61,56.1
2010,8/26/10,E244,167,Control,Schizachyrium scoparium,1.76,17.6
2010,8/26/10,E244,167,Control,Panicum virgatum,0.06,0.6
2010,8/26/10,E244,167,Control,Oxybaphus hirsutus,0.24,2.4
2010,8/26/10,E244,167,Control,Lupinus perennis,6.74,67.4
2010,8/26/10,E244,167,Control,Lespedeza capitata,0.39,3.9
2010,8/26/10,E244,167,Control,Bouteloua gracilis,5.02,50.2
2010,8/26/10,E244,167,Control,Andropogon gerardi,15.35,153.5
2010,8/26/10,E244,167,Control,Agropyron repens,0.11,1.1
2010,8/26/10,E244,167,Control,Liatris aspera,16.31,163.1
2010,8/27/10,E244,168,FoliarFungicide,Poa pratensis,0.18,1.8
2010,8/27/10,E244,168,FoliarFungicide,Andropogon gerardi,4.06,40.6
2010,8/27/10,E244,168,FoliarFungicide,Cyperus filiculmis,0.13,1.3
2010,8/27/10,E244,168,FoliarFungicide,Lespedeza capitata,0.3,3
2010,8/27/10,E244,168,FoliarFungicide,Oxybaphus hirsutus,0.06,0.6
2010,8/27/10,E244,168,FoliarFungicide,Schizachyrium scoparium,3.22,32.2
2010,8/27/10,E244,168,FoliarFungicide,Solidago nemoralis,0.03,0.3
2010,8/27/10,E244,168,FoliarFungicide,Solidago rigida,3.97,39.7
2010,8/27/10,E244,168,FoliarFungicide,Sorghastrum nutans,2.96,29.6
2010,8/27/10,E244,168,FoliarFungicide,Sporobolus cryptandrus,0.12,1.2
2010,8/27/10,E244,168,FoliarFungicide,Lupinus perennis,5.41,54.1
2010,8/26/10,E244,169,SoilDrenchFungicide,Sorghastrum nutans,0.06,0.6
2010,8/26/10,E244,169,SoilDrenchFungicide,Bouteloua gracilis,0.91,9.1
2010,8/26/10,E244,169,SoilDrenchFungicide,Coreopsis palmata,0.76,7.6
2010,8/26/10,E244,169,SoilDrenchFungicide,Lupinus perennis,12.11,121.1
2010,8/26/10,E244,169,SoilDrenchFungicide,Poa pratensis,6.29,62.9
2010,8/26/10,E244,169,SoilDrenchFungicide,Schizachyrium scoparium,4.65,46.5
2010,8/26/10,E244,169,SoilDrenchFungicide,Solidago nemoralis,3.41,34.1
2010,8/26/10,E244,169,SoilDrenchFungicide,Solidago rigida,0.1,1
2010,8/26/10,E244,169,SoilDrenchFungicide,Andropogon gerardi,16.87,168.7
2010,8/26/10,E244,170,Insecticide,Lespedeza capitata,0.39,3.9
2010,8/26/10,E244,170,Insecticide,Sorghastrum nutans,4.58,45.8
2010,8/26/10,E244,170,Insecticide,Solidago nemoralis,0.12,1.2
2010,8/26/10,E244,170,Insecticide,Schizachyrium scoparium,5.65,56.5
2010,8/26/10,E244,170,Insecticide,Poa pratensis,4.5,45
2010,8/26/10,E244,170,Insecticide,Panicum virgatum,0.28,2.8
2010,8/26/10,E244,170,Insecticide,Lupinus perennis,8.75,87.5
2010,8/26/10,E244,170,Insecticide,Bouteloua gracilis,0.68,6.8
2010,8/26/10,E244,170,Insecticide,Andropogon gerardi,22.21,222.1
2010,8/26/10,E244,170,Insecticide,Oxybaphus hirsutus,0.02,0.2
2010,8/26/10,E244,171,Insecticide,Lupinus perennis,10.91,109.1
2010,8/26/10,E244,171,Insecticide,Oxybaphus hirsutus,0.01,0.1
2010,8/26/10,E244,171,Insecticide,Sorghastrum nutans,3.34,33.4
2010,8/26/10,E244,171,Insecticide,Poa pratensis,7.88,78.8
2010,8/26/10,E244,171,Insecticide,Amorpha canescens,13.05,130.5
2010,8/26/10,E244,171,Insecticide,Lespedeza capitata,0.02,0.2
2010,8/26/10,E244,171,Insecticide,Schizachyrium scoparium,4.65,46.5
2010,8/26/10,E244,171,Insecticide,Andropogon gerardi,10.92,109.2
2010,8/26/10,E244,171,Insecticide,Liatris aspera,1.85,18.5
2010,8/26/10,E244,172,Control,Schizachyrium scoparium,4.47,44.7
2010,8/26/10,E244,172,Control,Sorghastrum nutans,5.2,52
2010,8/26/10,E244,172,Control,Poa pratensis,4.72,47.2
2010,8/26/10,E244,172,Control,Oxybaphus hirsutus,0.04,0.4
2010,8/26/10,E244,172,Control,Liatris aspera,0.14,1.4
2010,8/26/10,E244,172,Control,Lespedeza capitata,2.48,24.8
2010,8/26/10,E244,172,Control,Carex sp.,0.01,0.1
2010,8/26/10,E244,172,Control,Andropogon gerardi,8.61,86.1
2010,8/26/10,E244,172,Control,Lupinus perennis,3.77,37.7
2010,8/26/10,E244,173,AllPesticides,Lupinus perennis,3.09,30.9
2010,8/26/10,E244,173,AllPesticides,Sorghastrum nutans,9.86,98.6
2010,8/26/10,E244,173,AllPesticides,Schizachyrium scoparium,1.62,16.2
2010,8/26/10,E244,173,AllPesticides,Poa pratensis,3.27,32.7
2010,8/26/10,E244,173,AllPesticides,Andropogon gerardi,2.91,29.1
2010,8/26/10,E244,173,AllPesticides,Panicum virgatum,0.41,4.1
2010,8/26/10,E244,173,AllPesticides,Lespedeza capitata,0.3,3
2010,8/26/10,E244,173,AllPesticides,Petalostemum purpureum,0.01,0.1
2010,8/26/10,E244,174,SoilDrenchFungicide,Panicum virgatum,0.23,2.3
2010,8/26/10,E244,174,SoilDrenchFungicide,Schizachyrium scoparium,1.72,17.2
2010,8/26/10,E244,174,SoilDrenchFungicide,Sorghastrum nutans,3.52,35.2
2010,8/26/10,E244,174,SoilDrenchFungicide,Poa pratensis,3.44,34.4
2010,8/26/10,E244,174,SoilDrenchFungicide,Lupinus perennis,2.6,26
2010,8/26/10,E244,174,SoilDrenchFungicide,Amorpha canescens,0.05,0.5
2010,8/26/10,E244,174,SoilDrenchFungicide,Andropogon gerardi,3.12,31.2
2010,8/26/10,E244,174,SoilDrenchFungicide,Panicum oligosanthes,0.58,5.8
2010,8/26/10,E244,175,FoliarFungicide,Lespedeza capitata,2.06,20.6
2010,8/26/10,E244,175,FoliarFungicide,Sorghastrum nutans,3.11,31.1
2010,8/26/10,E244,175,FoliarFungicide,Schizachyrium scoparium,13.28,132.8
2010,8/26/10,E244,175,FoliarFungicide,Poa pratensis,2.61,26.1
2010,8/26/10,E244,175,FoliarFungicide,Lupinus perennis,11.5,115
2010,8/26/10,E244,175,FoliarFungicide,Koeleria cristata,0.08,0.8
2010,8/26/10,E244,175,FoliarFungicide,Bouteloua gracilis,1.46,14.6
2010,8/26/10,E244,175,FoliarFungicide,Andropogon gerardi,9.04,90.4
2010,8/26/10,E244,175,FoliarFungicide,Oxybaphus hirsutus,0.03,0.3
2010,8/26/10,E244,176,Control,Poa pratensis,2.71,27.1
2010,8/26/10,E244,176,Control,Solidago rigida,0.84,8.4
2010,8/26/10,E244,176,Control,Sorghastrum nutans,0.46,4.6
2010,8/26/10,E244,176,Control,Schizachyrium scoparium,1.73,17.3
2010,8/26/10,E244,176,Control,Liatris aspera,3.91,39.1
2010,8/26/10,E244,176,Control,Lespedeza capitata,4.2,42
2010,8/26/10,E244,176,Control,Achillea millefolium(lanulosa),0.15,1.5
2010,8/26/10,E244,176,Control,Lupinus perennis,7.71,77.1
2010,8/26/10,E244,177,FoliarFungicide,Physalis virginiana,0.02,0.2
2010,8/26/10,E244,177,FoliarFungicide,Sorghastrum nutans,5.28,52.8
2010,8/26/10,E244,177,FoliarFungicide,Solidago rigida,0.56,5.6
2010,8/26/10,E244,177,FoliarFungicide,Andropogon gerardi,8.04,80.4
2010,8/26/10,E244,177,FoliarFungicide,Poa pratensis,1.97,19.7
2010,8/26/10,E244,177,FoliarFungicide,Panicum virgatum,0.49,4.9
2010,8/26/10,E244,177,FoliarFungicide,Miscellaneous litter,0.62,6.2
2010,8/26/10,E244,177,FoliarFungicide,Lupinus perennis,4.01,40.1
2010,8/26/10,E244,177,FoliarFungicide,Liatris aspera,2.95,29.5
2010,8/26/10,E244,177,FoliarFungicide,Lespedeza capitata,2.75,27.5
2010,8/26/10,E244,177,FoliarFungicide,Equisetum laevigatum,0.35,3.5
2010,8/26/10,E244,177,FoliarFungicide,Schizachyrium scoparium,1.42,14.2
2010,8/26/10,E244,178,SoilDrenchFungicide,Liatris aspera,0.01,0.1
2010,8/26/10,E244,178,SoilDrenchFungicide,Achillea millefolium(lanulosa),0.02,0.2
2010,8/26/10,E244,178,SoilDrenchFungicide,Lespedeza capitata,9.15,91.5
2010,8/26/10,E244,178,SoilDrenchFungicide,Lupinus perennis,3.01,30.1
2010,8/26/10,E244,178,SoilDrenchFungicide,Poa pratensis,2.14,21.4
2010,8/26/10,E244,178,SoilDrenchFungicide,Schizachyrium scoparium,2.28,22.8
2010,8/26/10,E244,178,SoilDrenchFungicide,Sorghastrum nutans,0.7,7
2010,8/26/10,E244,178,SoilDrenchFungicide,Ulmus americana,0.01,0.1
2010,8/26/10,E244,178,SoilDrenchFungicide,Miscellaneous litter,1.19,11.9
2010,8/25/10,E244,179,Insecticide,Lespedeza capitata,5.75,57.5
2010,8/25/10,E244,179,Insecticide,Liatris aspera,7.19,71.9
2010,8/25/10,E244,179,Insecticide,Lupinus perennis,1.27,12.7
2010,8/25/10,E244,179,Insecticide,Miscellaneous litter,0.52,5.2
2010,8/25/10,E244,179,Insecticide,Poa pratensis,1.97,19.7
2010,8/25/10,E244,179,Insecticide,Schizachyrium scoparium,11.23,112.3
2010,8/25/10,E244,179,Insecticide,Sorghastrum nutans,0.87,8.7
2010,8/25/10,E244,179,Insecticide,Andropogon gerardi,1.83,18.3
2010,8/26/10,E244,180,AllPesticides,Schizachyrium scoparium,2.97,29.7
2010,8/26/10,E244,180,AllPesticides,Solidago rigida,0.15,1.5
2010,8/26/10,E244,180,AllPesticides,Poa pratensis,2.59,25.9
2010,8/26/10,E244,180,AllPesticides,Panicum virgatum,1.36,13.6
2010,8/26/10,E244,180,AllPesticides,Lupinus perennis,6.13,61.3
2010,8/26/10,E244,180,AllPesticides,Lespedeza capitata,1.5,15
2010,8/26/10,E244,180,AllPesticides,Equisetum laevigatum,0.04,0.4
2010,8/26/10,E244,180,AllPesticides,Achillea millefolium(lanulosa),0.74,7.4
2010,8/26/10,E244,180,AllPesticides,Andropogon gerardi,2.54,25.4
2010,8/26/10,E244,180,AllPesticides,Sorghastrum nutans,0.41,4.1
2010,8/26/10,E244,180,AllPesticides,Liatris aspera,11.01,110.1
2010,8/26/10,E244,181,Insecticide,Crepis tectorum,0.3,3
2010,8/26/10,E244,181,Insecticide,Poa pratensis,0.11,1.1
2010,8/26/10,E244,181,Insecticide,Lupinus perennis,0.47,4.7
2010,8/26/10,E244,181,Insecticide,Lespedeza capitata,0.73,7.3
2010,8/26/10,E244,181,Insecticide,Euphorbia glyptosperma,0.33,3.3
2010,8/26/10,E244,181,Insecticide,Cyperus filiculmis,0.01,0.1
2010,8/26/10,E244,181,Insecticide,Bouteloua gracilis,0.06,0.6
2010,8/26/10,E244,181,Insecticide,Aristida basiramea,0.07,0.7
2010,8/26/10,E244,181,Insecticide,Agropyron repens,0.05,0.5
2010,8/26/10,E244,181,Insecticide,Achillea millefolium(lanulosa),0.02,0.2
2010,8/26/10,E244,181,Insecticide,Cyperus schweinitzii,0.01,0.1
2010,8/26/10,E244,182,FoliarFungicide,Lepidium densiflorum,0.02,0.2
2010,8/26/10,E244,182,FoliarFungicide,Polygala polygama,0.42,4.2
2010,8/26/10,E244,182,FoliarFungicide,Physalis virginiana,0.26,2.6
2010,8/26/10,E244,182,FoliarFungicide,Miscellaneous forb,0.03,0.3
2010,8/26/10,E244,182,FoliarFungicide,Miscellaneous litter,0.12,1.2
2010,8/26/10,E244,182,FoliarFungicide,Lupinus perennis,0.43,4.3
2010,8/26/10,E244,182,FoliarFungicide,Cyperus schweinitzii,0.09,0.9
2010,8/26/10,E244,182,FoliarFungicide,Mosses,0.02,0.2
2010,8/26/10,E244,182,FoliarFungicide,Cyperus filiculmis,0.11,1.1
2010,8/26/10,E244,182,FoliarFungicide,Crepis tectorum,0.39,3.9
2010,8/26/10,E244,182,FoliarFungicide,Aristida basiramea,0.13,1.3
2010,8/26/10,E244,182,FoliarFungicide,Agropyron repens,0.64,6.4
2010,8/26/10,E244,182,FoliarFungicide,Euphorbia glyptosperma,0.11,1.1
2010,8/26/10,E244,183,AllPesticides,Cyperus filiculmis,0.51,5.1
2010,8/26/10,E244,183,AllPesticides,Taraxicum officinalis,0.27,2.7
