Exp,Year,Month,Plot,Strip,Substrip,Date,Species,NumSp,SpNum,FgNum,Fgset,C3,C4,Forb,Legume,Woody,Achmi,Agrsm,Amocan,Andge,Asctu,Elyca,Koecr,Lesca,Liaas,Luppe,Monfi,Panvi,Petpu,Poapr,Queel,Quema,Schsc,Sornu,Biomass (g/m2),Note
120,2003,8,302,3,,8/1/2003,Quercus macrocarpa,4,5,3,FLW,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,184.483,
120,2003,8,302,3,,8/1/2003,Solidago rigida,4,5,3,FLW,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,67.817,
120,2003,8,302,4,,8/1/2003,Unsorted biomass,4,5,3,FLW,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,405.483,
120,2003,8,303,1,,8/1/2003,Unsorted biomass,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,546.7,
120,2003,8,303,2,,8/1/2003,Unsorted biomass,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,404.983,
120,2003,8,303,3,,8/1/2003,Achillea millefolium(lanulosa),8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1.85,
120,2003,8,303,3,,8/1/2003,Agropyron repens,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,5.983,
120,2003,8,303,3,,8/1/2003,Andropogon gerardi,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,5.833,
120,2003,8,303,3,,8/1/2003,Bouteloua gracilis,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0.15,
120,2003,8,303,3,,8/1/2003,Koeleria cristata,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0.467,
120,2003,8,303,3,,8/1/2003,Lespedeza capitata,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,4.483,
120,2003,8,303,3,,8/1/2003,Liatris aspera,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1.7,
120,2003,8,303,3,,8/1/2003,Lupinus perennis,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,111.967,
120,2003,8,303,3,,8/1/2003,Miscellaneous litter,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,50.867,
120,2003,8,303,3,,8/1/2003,Panicum oligosanthes,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1.183,
120,2003,8,303,3,,8/1/2003,Panicum virgatum,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,4.583,
120,2003,8,303,3,,8/1/2003,Petalostemum candidum,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,2.95,
120,2003,8,303,3,,8/1/2003,Petalostemum villosum,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,8.167,
120,2003,8,303,3,,8/1/2003,Poa pratensis,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,69.033,
120,2003,8,303,3,,8/1/2003,Polygonum convolvulus,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0.383,
120,2003,8,303,3,,8/1/2003,Schizachyrium scoparium,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0.25,
120,2003,8,303,3,,8/1/2003,Solidago rigida,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,24.15,
120,2003,8,303,3,,8/1/2003,Sorghastrum nutans,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0.1,
120,2003,8,303,4,,8/1/2003,Unsorted biomass,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,405,
120,2003,8,304,1,,8/1/2003,Unsorted biomass,2,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,125.833,
120,2003,8,304,2,,8/1/2003,Unsorted biomass,2,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,141.667,
120,2003,8,304,3,,8/1/2003,Agropyron smithii,2,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.6,
120,2003,8,304,3,,8/1/2003,Aristida sp.,2,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.067,
120,2003,8,304,3,,8/1/2003,Digitaria sp.,2,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.333,
120,2003,8,304,3,,8/1/2003,Koeleria cristata,2,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68.467,
120,2003,8,304,3,,8/1/2003,Leptoloma cognatum,2,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,
120,2003,8,304,3,,8/1/2003,Liatris aspera,2,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,
120,2003,8,304,3,,8/1/2003,Polygonum convolvulus,2,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007,
120,2003,8,304,3,,8/1/2003,Schizachyrium scoparium,2,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.042,
120,2003,8,304,3,,8/1/2003,Sorghastrum nutans,2,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,
120,2003,8,304,3,,8/1/2003,Sporobolus cryptandrus,2,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.667,
120,2003,8,304,4,,8/1/2003,Unsorted biomass,2,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103.5,
120,2003,8,307,1,,8/10/2003,Unsorted biomass,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,628.017,
120,2003,8,307,2,,8/10/2003,Unsorted biomass,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,463.85,
120,2003,8,307,3,,8/10/2003,Agropyron repens,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0.55,
120,2003,8,307,3,,8/10/2003,Andropogon gerardi,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,4.217,
120,2003,8,307,3,,8/10/2003,Asclepias tuberosa,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1.367,
120,2003,8,307,3,,8/10/2003,Bouteloua curtipendula,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1.083,
120,2003,8,307,3,,8/10/2003,Bouteloua gracilis,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,2.283,
120,2003,8,307,3,,8/10/2003,Lupinus perennis,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,82.183,
120,2003,8,307,3,,8/10/2003,Miscellaneous litter,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,14.467,
120,2003,8,307,3,,8/10/2003,Monarda fistulosa,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,23.583,
120,2003,8,307,3,,8/10/2003,Panicum virgatum,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,28.933,
120,2003,8,307,3,,8/10/2003,Petalostemum purpureum,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,56.1,
120,2003,8,307,3,,8/10/2003,Polygonum convolvulus,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0.917,
120,2003,8,307,3,,8/10/2003,Quercus ellipsoidalis,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,4.6,
120,2003,8,307,3,,8/10/2003,Quercus macrocarpa,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,41.917,
120,2003,8,307,3,,8/10/2003,Schizachyrium scoparium,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,159.85,
120,2003,8,307,3,,8/10/2003,Solidago rigida,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,73.183,
120,2003,8,307,3,,8/10/2003,Sporobolus sp.,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,8.167,
120,2003,8,307,4,,8/10/2003,Unsorted biomass,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,302.183,
120,2003,8,308,1,,8/1/2003,Unsorted biomass,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5,
120,2003,8,308,2,,8/1/2003,Unsorted biomass,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.167,
120,2003,8,308,3,,8/1/2003,Agropyron repens,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,
120,2003,8,308,3,,8/1/2003,Ambrosia artemisiifolia elatior,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,
120,2003,8,308,3,,8/1/2003,Aristida sp.,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,
120,2003,8,308,3,,8/1/2003,Asclepias tuberosa,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.15,
120,2003,8,308,3,,8/1/2003,Cyperus filiculmis,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,
120,2003,8,308,3,,8/1/2003,Cyperus schweinitzii,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,
120,2003,8,308,3,,8/1/2003,Digitaria sp.,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,
120,2003,8,308,3,,8/1/2003,Erigeron canadensis,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,
120,2003,8,308,3,,8/1/2003,Hedeoma hispida,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,
120,2003,8,308,3,,8/1/2003,Lepidium densiflorum,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,
120,2003,8,308,3,,8/1/2003,Miscellaneous litter,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.583,
120,2003,8,308,3,,8/1/2003,Polygonum convolvulus,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683,
120,2003,8,308,3,,8/1/2003,Polygonum tenue,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.833,
120,2003,8,308,4,,8/1/2003,Unsorted biomass,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94,
120,2003,8,313,1,,8/1/2003,Unsorted biomass,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,360.183,
120,2003,8,313,2,,8/1/2003,Unsorted biomass,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,343.85,
120,2003,8,313,3,,8/1/2003,Achillea millefolium(lanulosa),8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,83.9,
120,2003,8,313,3,,8/1/2003,Agropyron repens,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,3.083,
120,2003,8,313,3,,8/1/2003,Agrostis scabra,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.867,
120,2003,8,313,3,,8/1/2003,Aristida sp.,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,2.65,
120,2003,8,313,3,,8/1/2003,Cyperus sp.,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,3.183,
120,2003,8,313,3,,8/1/2003,Koeleria cristata,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,25.867,
120,2003,8,313,3,,8/1/2003,Lespedeza capitata,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,39.6,
120,2003,8,313,3,,8/1/2003,Liatris aspera,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,27.267,
120,2003,8,313,3,,8/1/2003,Lupinus perennis,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,106.867,
120,2003,8,313,3,,8/1/2003,Miscellaneous litter,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1.6,
120,2003,8,313,3,,8/1/2003,Panicum oligosanthes,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.2,
120,2003,8,313,3,,8/1/2003,Poa pratensis,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,18.45,
120,2003,8,313,3,,8/1/2003,Quercus macrocarpa,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,42.35,
120,2003,8,313,3,,8/1/2003,Rumex acetosella,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,3.6,
120,2003,8,313,3,,8/1/2003,Sorghastrum nutans,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1.767,
120,2003,8,313,4,,8/1/2003,Unsorted biomass,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,341.183,
120,2003,8,318,1,,8/1/2003,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,442.033,
120,2003,8,318,2,,8/1/2003,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,376.7,
120,2003,8,318,3,,8/1/2003,Achillea millefolium(lanulosa),16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,4.8,
120,2003,8,318,3,,8/1/2003,Amorpha canescens,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,22.067,
120,2003,8,318,3,,8/1/2003,Andropogon gerardi,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,53.333,
120,2003,8,318,3,,8/1/2003,Bouteloua gracilis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.65,
120,2003,8,318,3,,8/1/2003,Cyperus filiculmis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.967,
120,2003,8,318,3,,8/1/2003,Cyperus schweinitzii,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.617,
120,2003,8,318,3,,8/1/2003,Elymus canadensis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.133,
120,2003,8,318,3,,8/1/2003,Koeleria cristata,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2.617,
120,2003,8,318,3,,8/1/2003,Lespedeza capitata,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,31.867,
120,2003,8,318,3,,8/1/2003,Lupinus perennis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,134.333,
120,2003,8,318,3,,8/1/2003,Panicum oligosanthes,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.367,
120,2003,8,318,3,,8/1/2003,Panicum virgatum,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,15.967,
120,2003,8,318,3,,8/1/2003,Poa pratensis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,13.3,
120,2003,8,318,3,,8/1/2003,Quercus macrocarpa,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,10.033,
120,2003,8,318,3,,8/1/2003,Schizachyrium scoparium,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,37.567,
120,2003,8,318,3,,8/1/2003,Solidago nemoralis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1.55,
120,2003,8,318,3,,8/1/2003,Sorghastrum nutans,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,76.567,
120,2003,8,318,4,,8/1/2003,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,389.367,
120,2003,8,322,1,,8/1/2003,Unsorted biomass,2,2,2,4W,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,60.15,
120,2003,8,322,2,,8/1/2003,Unsorted biomass,2,2,2,4W,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,83.65,
120,2003,8,322,3,,8/1/2003,Quercus ellipsoidalis,2,2,2,4W,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.817,
120,2003,8,322,3,,8/1/2003,Schizachyrium scoparium,2,2,2,4W,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,53.767,
120,2003,8,322,4,,8/1/2003,Unsorted biomass,2,2,2,4W,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,52.983,
120,2003,8,324,1,,8/1/2003,Unsorted biomass,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,78.667,
120,2003,8,324,2,,8/1/2003,Unsorted biomass,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,93,
120,2003,8,324,3,,8/1/2003,Agropyron repens,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.283,
120,2003,8,324,3,,8/1/2003,Agrostis sp.,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,30.017,
120,2003,8,324,3,,8/1/2003,Cyperus sp.,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.367,
120,2003,8,324,3,,8/1/2003,Digitaria sp.,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.283,
120,2003,8,324,3,,8/1/2003,Elymus canadensis,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,27.1,
120,2003,8,324,3,,8/1/2003,Euphorbia glyptosperma,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.048,
120,2003,8,324,3,,8/1/2003,Miscellaneous litter,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.033,
120,2003,8,324,3,,8/1/2003,Poa pratensis,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.833,
120,2003,8,324,3,,8/1/2003,Polygonum convolvulus,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.018,
120,2003,8,324,3,,8/1/2003,Sporobolus cryptandrus,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.517,
120,2003,8,324,4,,8/1/2003,Unsorted biomass,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,65.167,
120,2003,8,325,1,,8/1/2003,Unsorted biomass,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,196.833,
120,2003,8,325,2,,8/1/2003,Unsorted biomass,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,222.167,
120,2003,8,325,3,,8/1/2003,Bouteloua gracilis,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1.483,
120,2003,8,325,3,,8/1/2003,Cyperus schweinitzii,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0.4,
120,2003,8,325,3,,8/1/2003,Koeleria cristata,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,71.117,
120,2003,8,325,3,,8/1/2003,Miscellaneous litter,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,22.833,
120,2003,8,325,3,,8/1/2003,Monarda fistulosa,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,19.983,
120,2003,8,325,3,,8/1/2003,Panicum oligosanthes,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0.767,
120,2003,8,325,3,,8/1/2003,Panicum virgatum,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,37.65,
120,2003,8,325,3,,8/1/2003,Petalostemum purpureum,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,102.2,
120,2003,8,325,3,,8/1/2003,Schizachyrium scoparium,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2.533,
120,2003,8,325,3,,8/1/2003,Solidago rigida,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,32.217,
120,2003,8,325,4,,8/1/2003,Unsorted biomass,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,207.667,
120,2003,8,328,1,,8/1/2003,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,627.35,
120,2003,8,328,2,,8/1/2003,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,542.183,
120,2003,8,328,3,,8/1/2003,Achillea millefolium(lanulosa),16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,10.233,
120,2003,8,328,3,,8/1/2003,Amorpha canescens,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,6.483,
120,2003,8,328,3,,8/1/2003,Andropogon gerardi,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,188.567,
120,2003,8,328,3,,8/1/2003,Asclepias tuberosa,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,8.633,
120,2003,8,328,3,,8/1/2003,Bouteloua gracilis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.25,
120,2003,8,328,3,,8/1/2003,Cyperus filiculmis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.933,
120,2003,8,328,3,,8/1/2003,Cyperus schweinitzii,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.717,
120,2003,8,328,3,,8/1/2003,Lespedeza capitata,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,6.717,
120,2003,8,328,3,,8/1/2003,Liatris aspera,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,24.933,
120,2003,8,328,3,,8/1/2003,Lupinus perennis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,126.267,
